inv_id,acct_id,inv_total,inv_items,acct_age,number_of_inv120,cum_tot_inv_acct,is_late
8525,174,134804.45,3,676,28,63,0
8526,174,115711.56,7,557,30,35,0
8527,174,191852.02,9,441,7,7,0
8528,174,161706.69,8,523,23,23,0
8529,174,235748.42,8,553,29,34,0
8530,174,253412.19,8,586,32,44,0
8531,174,135137.09,3,458,11,11,0
8532,174,372401.67,9,656,28,59,0
8533,174,204364.04,8,600,32,47,0
8534,174,165479.39,6,610,31,50,0
8535,174,85637.79,4,666,26,60,0
8536,174,273458.02,8,730,29,79,0
8537,174,236351.57,8,620,30,51,0
8538,174,248659.59,7,696,28,69,0
8539,174,143439.09,2,479,13,13,0
8540,174,261759.43,7,761,27,84,1
8541,174,101931.36,6,529,25,25,0
8542,174,25741.54,4,768,29,86,0
8543,174,144990.70,3,576,30,41,0
8544,174,150555.12,8,523,23,23,1
8545,174,373362.84,9,725,29,78,1
8546,174,136202.10,6,492,19,19,1
8547,174,155022.29,8,689,25,66,0
8548,174,26243.89,3,499,20,20,0
8549,174,44157.73,5,766,28,85,0
8550,174,110474.15,5,451,8,8,0
8551,174,227194.71,9,563,31,39,1
8552,174,139345.42,5,484,16,16,0
8553,174,128726.60,2,597,33,46,0
8554,174,42849.58,2,694,27,68,0
8555,174,90870.70,6,455,10,10,1
8556,174,210357.26,7,638,33,55,0
8557,174,240870.83,9,467,12,12,1
8558,174,125117.73,4,679,27,64,0
8559,174,17815.41,2,704,30,73,0
8560,174,52600.66,2,699,27,70,0
8561,174,127270.39,5,649,32,57,0
8562,174,317239.82,7,584,31,43,0
8563,174,53076.24,3,630,31,52,0
8564,174,29298.06,2,707,29,74,0
8565,174,128492.52,3,415,0,0,0
8566,174,155299.73,9,430,4,4,0
8567,174,54385.81,4,534,28,28,0
8568,174,66899.81,5,557,30,35,0
8569,174,7602.84,2,632,33,54,0
8570,174,240936.87,7,437,5,5,0
8571,174,80329.51,3,708,31,76,0
8572,174,124460.96,5,529,25,25,0
8573,174,180454.82,7,769,30,87,0
8574,174,163393.43,9,707,29,74,1
8575,174,149850.68,6,760,26,83,0
8576,174,160448.24,6,668,27,61,0
8577,174,196439.13,6,540,30,31,0
8578,174,29089.98,3,670,28,62,0
8579,174,136763.67,7,688,24,65,0
8580,174,223544.27,8,606,31,49,0
8581,174,86759.28,3,733,30,81,0
8582,174,167301.14,6,600,32,47,0
8583,174,102111.10,5,479,13,13,0
8584,174,36607.31,2,451,8,8,0
8585,174,17534.40,2,535,30,30,0
8586,174,27203.54,3,561,30,37,0
8587,174,93942.64,3,562,30,38,0
8588,174,46525.47,2,541,31,32,0
8589,174,240787.08,9,427,3,3,1
8590,174,166626.84,4,590,32,45,0
8591,174,92531.36,6,638,33,55,0
8592,174,165562.64,6,543,31,33,0
8593,174,107130.52,5,565,32,40,0
8594,174,19865.69,5,710,32,77,0
8595,174,48368.23,3,653,30,58,0
8596,174,46757.19,2,703,29,72,0
8597,175,110437.48,4,1112,3,3,0
8598,175,210889.18,7,1288,5,12,1
8599,175,62323.71,2,1116,5,5,0
8600,175,200682.12,8,1270,2,9,0
8601,175,60751.76,2,1094,2,2,0
8602,175,87796.87,6,1410,5,18,0
8603,175,78769.46,4,1313,7,14,0
8604,175,92700.36,3,1134,6,6,0
8605,175,318392.36,7,1214,6,8,0
8606,175,114847.00,6,1280,4,11,0
8607,175,109371.62,8,1406,4,16,1
8608,175,70887.94,4,1075,0,0,0
8609,175,199886.88,9,1273,3,10,0
8610,175,172845.54,7,1295,6,13,0
8611,175,31407.70,2,1194,7,7,0
8612,175,171583.06,6,1113,4,4,0
8613,175,126315.61,5,1375,6,15,0
8614,175,154328.93,9,1082,1,1,1
8615,175,74172.68,4,1406,4,16,0
8616,176,221344.69,8,1497,10,16,1
8617,176,79461.64,5,1589,17,32,1
8618,176,63822.24,3,1444,12,12,0
8619,176,84090.11,7,1491,10,15,0
8620,176,329084.42,6,1600,21,36,1
8621,176,117675.55,3,1392,6,6,0
8622,176,220062.60,7,1551,10,22,1
8623,176,84636.73,3,1646,17,39,0
8624,176,215594.97,6,1428,11,11,0
8625,176,323441.37,8,1459,11,13,0
8626,176,240572.02,8,1608,22,37,1
8627,176,166511.15,4,1336,1,1,0
8628,176,184473.66,7,1357,4,4,0
8629,176,90381.72,4,1404,8,8,0
8630,176,247991.41,7,1340,2,2,0
8631,176,156222.47,8,1565,11,24,1
8632,176,46347.38,2,1331,0,0,0
8633,176,128830.69,7,1582,14,28,0
8634,176,52909.18,2,1591,19,34,0
8635,176,27084.57,3,1589,17,32,0
8636,176,180564.14,9,1668,19,41,1
8637,176,293182.86,8,1409,9,9,1
8638,176,26835.74,3,1522,14,21,0
8639,176,85803.29,4,1661,18,40,0
8640,176,47055.17,5,1499,11,17,0
8641,176,214508.71,9,1373,5,5,1
8642,176,137311.50,6,1577,13,26,0
8643,176,260782.58,8,1577,13,26,0
8644,176,242731.67,8,1468,11,14,1
8645,176,95117.54,4,1419,10,10,0
8646,176,33243.09,2,1348,3,3,0
8647,176,18232.88,2,1588,16,30,0
8648,176,117033.22,2,1553,11,23,0
8649,176,179972.69,8,1599,20,35,1
8650,176,190606.32,8,1501,12,18,1
8651,176,126966.25,4,1517,13,20,0
8652,176,106117.07,6,1588,16,30,0
8653,176,102242.53,7,1402,7,7,0
8654,176,41607.07,8,1502,13,19,0
8655,176,308973.94,7,1569,12,25,0
8656,176,111252.46,5,1631,18,38,0
8657,176,110797.22,8,1582,14,28,1
8658,177,111442.34,4,1475,3,8,1
8659,177,168159.47,6,1471,2,6,1
8660,177,189552.77,9,1237,1,1,1
8661,177,88060.06,5,1348,2,3,1
8662,177,126821.33,3,1270,2,2,0
8663,177,10211.45,2,1474,3,7,0
8664,177,311419.62,9,1354,3,4,1
8665,177,27169.20,2,1367,3,5,0
8666,177,173387.20,6,1186,0,0,1
8667,178,78667.93,4,1502,17,44,0
8668,178,150989.35,8,1316,17,17,0
8669,178,138302.18,5,1558,16,52,0
8670,178,208653.14,7,1588,13,54,0
8671,178,131757.04,5,1473,20,42,0
8672,178,233075.84,7,1300,12,12,0
8673,178,103722.48,6,1517,16,46,0
8674,178,23363.33,3,1384,21,27,0
8675,178,17995.73,2,1325,19,19,0
8676,178,138404.97,5,1314,15,15,0
8677,178,57406.07,2,1356,22,22,0
8678,178,266451.72,9,1299,11,11,0
8679,178,75878.78,3,1366,24,25,0
8680,178,83277.64,7,1384,21,27,0
8681,178,108149.95,6,1321,18,18,0
8682,178,303870.62,8,1259,3,3,0
8683,178,196215.77,7,1296,9,9,0
8684,178,17228.33,2,1263,5,5,0
8685,178,101948.73,5,1348,20,20,0
8686,178,109683.57,3,1361,23,23,0
8687,178,183199.33,8,1361,23,23,0
8688,178,124845.54,6,1588,13,54,0
8689,178,44772.41,3,1302,13,13,0
8690,178,219058.31,7,1285,8,8,0
8691,178,54755.44,3,1463,20,40,0
8692,178,21751.67,3,1452,18,38,0
8693,178,269882.75,9,1521,16,47,0
8694,178,141944.47,6,1402,23,31,0
8695,178,174995.59,9,1540,16,50,0
8696,178,269285.85,8,1597,13,56,0
8697,178,143539.37,6,1423,20,34,0
8698,178,105763.08,3,1442,17,36,0
8699,178,102690.67,9,1262,4,4,0
8700,178,132589.15,5,1468,21,41,0
8701,178,90728.08,6,1315,16,16,0
8702,178,275553.43,8,1411,23,32,0
8703,178,217136.94,6,1559,17,53,0
8704,178,91534.29,5,1297,10,10,0
8705,178,137570.12,4,1352,21,21,0
8706,178,44020.24,2,1411,23,32,0
8707,178,145037.47,8,1276,7,7,0
8708,178,263341.46,8,1399,22,30,0
8709,178,181494.44,8,1503,18,45,0
8710,178,135288.49,6,1478,20,43,0
8711,178,68881.19,2,1248,1,1,0
8712,178,196583.47,7,1455,19,39,0
8713,178,116548.62,7,1546,15,51,0
8714,178,234959.52,6,1244,0,0,0
8715,178,133545.12,6,1390,22,29,0
8716,178,172252.13,9,1304,14,14,0
8717,178,30854.83,3,1424,21,35,0
8718,178,249740.84,7,1264,6,6,0
8719,178,378477.57,7,1521,16,47,0
8720,178,128852.10,7,1375,23,26,0
8721,178,79835.57,2,1254,2,2,0
8722,178,259397.82,6,1444,18,37,0
8723,178,107811.68,4,1528,17,49,0
8724,179,179211.37,6,949,7,13,1
8725,179,67726.52,4,928,8,12,1
8726,179,241624.27,8,889,7,9,1
8727,179,278615.12,9,792,2,2,1
8728,179,166243.31,7,903,9,11,1
8729,179,99431.84,3,819,4,4,1
8730,179,77033.54,5,824,5,5,1
8731,179,114581.38,6,833,6,6,1
8732,179,246796.47,5,895,8,10,1
8733,179,210478.02,5,862,8,8,1
8734,179,257923.25,7,746,0,0,1
8735,179,165034.86,5,852,7,7,1
8736,179,67436.47,7,758,1,1,1
8737,179,84390.28,2,1010,4,14,1
8738,179,140938.62,5,1038,3,15,1
8739,179,50145.38,3,1083,3,17,1
8740,179,133072.22,3,801,3,3,1
8741,179,84860.40,5,1074,2,16,1
8742,180,244939.93,9,1166,8,23,1
8743,180,57742.20,2,1057,8,15,0
8744,180,123223.24,5,844,2,2,1
8745,180,57308.61,3,960,7,9,1
8746,180,152978.99,6,1170,10,25,1
8747,180,218380.24,7,1067,8,16,1
8748,180,151016.38,4,877,5,5,1
8749,180,119734.67,8,1104,7,18,1
8750,180,14466.10,3,981,6,10,1
8751,180,60996.06,2,1166,8,23,0
8752,180,58836.31,2,1083,7,17,1
8753,180,102345.38,4,1036,7,14,1
8754,180,48873.30,3,905,6,6,0
8755,180,225458.57,7,954,6,8,1
8756,180,322481.70,9,826,0,0,1
8757,180,138901.98,7,1140,6,20,1
8758,180,18298.54,2,1014,6,12,0
8759,180,240038.04,6,832,1,1,1
8760,180,131596.47,6,1143,7,21,1
8761,180,134486.62,4,939,7,7,0
8762,180,80412.84,5,1155,8,22,0
8763,180,98404.09,2,1112,8,19,0
8764,180,18482.43,2,859,3,3,0
8765,180,274983.15,9,1016,7,13,1
8766,180,167758.54,7,1005,5,11,1
8767,180,100196.57,7,866,4,4,1
8768,181,65521.20,3,1388,29,50,0
8769,181,35807.45,3,1362,33,44,0
8770,181,137251.83,8,1202,1,1,0
8771,181,61626.26,6,1211,2,2,0
8772,181,69892.83,4,1459,42,79,0
8773,181,363273.11,8,1268,21,21,0
8774,181,157961.95,5,1389,29,52,0
8775,181,64070.84,2,1437,38,72,0
8776,181,86218.60,5,1453,40,76,0
8777,181,159098.50,7,1312,31,31,0
8778,181,172475.02,8,1337,29,36,0
8779,181,122944.92,8,1227,8,8,0
8780,181,146424.50,6,1311,30,30,0
8781,181,284834.41,7,1521,30,88,0
8782,181,115372.80,4,1509,32,84,0
8783,181,134978.27,7,1199,0,0,0
8784,181,215796.45,5,1538,28,92,0
8785,181,43296.85,4,1283,25,25,0
8786,181,134274.84,7,1392,31,54,0
8787,181,47050.57,4,1456,42,78,0
8788,181,213502.44,6,1409,35,62,0
8789,181,277011.60,9,1253,16,16,0
8790,181,134829.34,8,1436,37,71,0
8791,181,28959.14,3,1383,29,48,0
8792,181,122612.39,5,1478,37,81,0
8793,181,181870.46,5,1425,35,65,0
8794,181,189559.27,8,1434,36,70,0
8795,181,169951.98,9,1351,32,41,0
8796,181,29064.24,2,1430,38,68,0
8797,181,116035.33,4,1482,39,83,0
8798,181,39940.28,2,1276,23,23,0
8799,181,78718.93,3,1248,12,12,0
8800,181,105093.51,4,1379,29,47,0
8801,181,196125.40,6,1378,28,46,0
8802,181,91314.12,4,1256,17,17,0
8803,181,122728.24,8,1215,4,4,0
8804,181,147061.49,6,1513,29,85,0
8805,181,174104.23,8,1392,31,54,0
8806,181,182747.59,4,1251,14,14,0
8807,181,293239.91,8,1408,34,61,0
8808,181,262287.96,7,1215,4,4,0
8809,181,194448.30,8,1276,23,23,0
8810,181,144981.07,5,1423,34,64,0
8811,181,231837.50,7,1283,25,25,0
8812,181,47696.21,3,1448,38,74,0
8813,181,39259.05,3,1532,28,91,0
8814,181,213358.20,6,1317,34,34,0
8815,181,73824.94,3,1407,31,58,0
8816,181,175256.14,4,1389,29,52,0
8817,181,269378.74,7,1453,40,76,1
8818,181,46385.05,3,1407,31,58,0
8819,181,186808.50,8,1294,27,27,0
8820,181,207007.97,6,1237,10,10,0
8821,181,213037.79,8,1346,30,38,0
8822,181,33869.72,3,1430,38,68,0
8823,181,295937.91,7,1524,31,89,0
8824,181,219731.47,7,1300,28,28,0
8825,181,201925.60,6,1245,11,11,0
8826,181,99941.21,6,1250,13,13,0
8827,181,197266.71,9,1312,31,31,0
8828,181,199062.84,6,1350,31,40,0
8829,181,216017.49,9,1480,38,82,0
8830,181,296604.98,7,1427,36,66,0
8831,181,38382.51,4,1551,23,93,0
8832,181,257663.62,7,1442,37,73,0
8833,181,158766.79,6,1400,32,57,0
8834,181,278587.74,8,1232,9,9,0
8835,181,40134.26,3,1340,30,37,0
8836,181,272663.07,8,1449,39,75,0
8837,181,146008.71,6,1552,24,94,0
8838,181,198519.71,7,1347,31,39,0
8839,181,263518.05,9,1263,19,19,0
8840,181,54256.17,3,1260,18,18,0
8841,181,141816.32,6,1407,31,58,0
8842,181,166995.74,9,1252,15,15,0
8843,181,127080.86,6,1393,33,56,0
8844,181,8141.34,2,1268,21,21,0
8845,181,281961.52,8,1386,29,49,0
8846,181,168615.02,5,1300,28,28,0
8847,181,59352.15,2,1216,6,6,0
8848,181,138698.90,6,1429,37,67,0
8849,181,224279.49,9,1554,25,95,0
8850,181,84071.31,4,1356,33,43,0
8851,181,132194.92,6,1352,33,42,0
8852,181,149033.04,7,1518,30,87,0
8853,181,64096.28,3,1513,29,85,0
8854,181,34492.93,2,1312,31,31,0
8855,181,290535.26,7,1221,7,7,0
8856,181,159457.82,4,1416,35,63,0
8857,181,285948.01,9,1267,20,20,0
8858,181,13030.28,2,1531,27,90,0
8859,181,118074.13,5,1474,37,80,0
8860,181,114652.16,6,1321,34,35,0
8861,181,106100.96,4,1388,29,50,0
8862,181,234678.77,8,1370,32,45,1
8863,181,67927.18,4,1214,3,3,0
8864,182,140254.24,2,1035,33,47,0
8865,182,37831.71,3,941,19,19,0
8866,182,140770.97,5,942,20,20,0
8867,182,23163.52,2,1069,32,55,0
8868,182,59644.07,3,1039,35,50,0
8869,182,112466.95,3,977,28,28,0
8870,182,192170.70,4,987,30,32,0
8871,182,44785.42,3,878,3,3,0
8872,182,247484.29,5,885,5,5,0
8873,182,109261.62,5,892,9,9,0
8874,182,86870.42,3,1126,35,73,0
8875,182,224570.01,9,885,5,5,0
8876,182,147638.01,4,1114,30,66,0
8877,182,246160.16,8,924,17,17,0
8878,182,112611.90,4,1167,31,82,0
8879,182,100354.73,2,1140,31,75,0
8880,182,167602.43,4,1168,32,83,0
8881,182,180345.81,8,1071,33,57,0
8882,182,175478.49,7,935,18,18,0
8883,182,163623.00,6,886,7,7,0
8884,182,92877.10,8,1020,32,44,0
8885,182,24250.07,2,948,21,21,0
8886,182,162870.90,7,1069,32,55,0
8887,182,21537.74,2,999,33,37,0
8888,182,121628.46,3,1168,32,83,0
8889,182,129942.89,6,989,31,33,0
8890,182,81048.68,5,1158,31,80,0
8891,182,28280.26,2,1038,34,49,0
8892,182,213132.26,9,974,27,27,0
8893,182,113579.70,4,1162,30,81,0
8894,182,120893.66,3,1051,33,51,0
8895,182,30873.81,2,1013,31,41,0
8896,182,86571.37,4,979,29,29,0
8897,182,120617.98,3,1037,33,48,0
8898,182,102891.58,2,948,21,21,0
8899,182,128664.04,6,908,13,13,0
8900,182,200147.43,7,902,12,12,0
8901,182,30649.92,3,1120,32,70,0
8902,182,159560.04,3,1140,31,75,0
8903,182,252651.06,9,1121,33,71,0
8904,182,32699.56,2,1174,34,86,0
8905,182,134935.53,6,1060,34,53,0
8906,182,263721.88,9,1085,36,62,0
8907,182,240847.31,8,965,26,26,0
8908,182,149615.13,5,921,15,15,0
8909,182,113929.26,3,1028,32,45,0
8910,182,209455.00,9,984,30,30,0
8911,182,195987.18,3,1083,33,59,0
8912,182,82438.86,5,1018,31,43,0
8913,182,113544.17,7,986,29,31,0
8914,182,205503.75,7,1122,34,72,0
8915,182,271243.24,7,1117,31,68,0
8916,182,47521.97,2,1082,32,58,0
8917,182,65136.29,6,865,0,0,0
8918,182,210585.90,4,1201,32,90,0
8919,182,129337.23,9,1054,34,52,0
8920,182,69594.87,4,1157,31,79,0
8921,182,5133.58,2,1116,30,67,0
8922,182,177196.65,7,993,33,35,0
8923,182,106640.48,9,1009,31,39,1
8924,182,143734.32,8,1100,35,65,0
8925,182,142388.20,7,991,32,34,0
8926,182,17779.31,3,1189,34,89,0
8927,182,257776.42,9,1212,27,91,0
8928,182,307638.26,8,865,0,0,0
8929,182,133305.13,8,1126,35,73,1
8930,182,154597.73,5,1083,33,59,0
8931,182,97439.64,3,1030,32,46,0
8932,182,249796.15,8,1168,32,83,0
8933,182,247097.79,7,1148,32,77,0
8934,182,69702.94,2,1009,31,39,0
8935,182,122236.01,5,956,25,25,0
8936,182,274181.33,8,882,4,4,0
8937,182,244619.89,8,876,2,2,0
8938,182,137749.03,4,922,16,16,0
8939,182,156318.79,7,1118,32,69,0
8940,182,47102.16,3,891,8,8,0
8941,182,72488.46,2,1014,31,42,0
8942,182,64750.70,2,1006,31,38,0
8943,182,70153.49,3,895,11,11,0
8944,182,106959.26,5,1089,36,63,0
8945,182,173261.96,4,994,34,36,0
8946,182,126294.44,6,1099,35,64,0
8947,182,240102.85,8,893,10,10,0
8948,182,255235.76,9,1151,31,78,0
8949,182,234055.13,9,949,23,23,0
8950,182,144888.04,6,1083,33,59,0
8951,182,121323.04,6,1177,35,88,0
8952,182,190593.50,7,1176,34,87,0
8953,182,71195.76,2,915,14,14,0
8954,182,23074.53,2,953,24,24,0
8955,182,162237.06,8,1064,33,54,0
8956,183,76487.01,4,1180,22,25,0
8957,183,94164.17,6,1161,23,23,0
8958,183,14948.54,2,1409,29,76,0
8959,183,257366.63,7,1245,26,41,0
8960,183,26698.00,2,1196,24,30,0
8961,183,177389.13,8,1318,24,55,0
8962,183,160223.22,4,1364,24,65,0
8963,183,202220.58,7,1297,23,48,0
8964,183,72235.04,5,1049,1,1,0
8965,183,40440.94,3,1271,22,43,0
8966,183,74099.20,5,1313,22,51,0
8967,183,43579.89,2,1074,5,5,0
8968,183,122728.25,9,1344,26,61,0
8969,183,102644.66,7,1198,25,31,0
8970,183,239419.23,7,1331,25,57,0
8971,183,107904.72,2,1294,22,47,0
8972,183,180956.47,8,1233,26,39,0
8973,183,221326.90,6,1316,23,53,0
8974,183,123181.29,5,1365,25,66,0
8975,183,37289.85,4,1059,2,2,0
8976,183,33952.57,3,1349,25,63,0
8977,183,161999.50,8,1316,23,53,0
8978,183,52024.95,2,1096,9,9,0
8979,183,174080.43,3,1228,23,36,0
8980,183,103526.76,4,1136,16,16,0
8981,183,41150.87,4,1226,22,35,0
8982,183,80321.54,5,1105,12,12,0
8983,183,11282.45,2,1211,23,32,0
8984,183,202969.71,7,1149,20,20,0
8985,183,132735.86,6,1339,24,59,0
8986,183,145734.65,7,1099,11,11,0
8987,183,200604.21,4,1115,14,14,0
8988,183,125488.20,8,1370,25,67,0
8989,183,148774.51,5,1390,27,70,0
8990,183,23642.90,2,1114,13,13,0
8991,183,131391.47,6,1157,21,21,0
8992,183,316726.42,9,1282,19,44,0
8993,183,223638.77,7,1079,7,7,0
8994,183,46911.41,3,1085,8,8,0
8995,183,224219.63,9,1181,23,26,0
8996,183,95523.84,7,1078,6,6,0
8997,183,41645.78,2,1288,21,46,0
8998,183,154940.72,2,1068,3,3,0
8999,183,50331.75,4,1189,24,28,0
9000,183,111579.64,3,1391,28,71,0
9001,183,36266.26,2,1324,24,56,0
9002,183,70391.41,6,1397,30,74,0
9003,183,145327.38,9,1218,24,34,0
9004,183,136119.03,7,1146,19,19,0
9005,183,98739.57,6,1339,24,59,0
9006,183,62597.39,6,1286,20,45,0
9007,183,8040.54,2,1098,10,10,0
9008,183,185955.57,9,1332,25,58,0
9009,183,170644.08,6,1159,22,22,0
9010,183,69296.43,4,1183,24,27,0
9011,183,79792.28,2,1234,27,40,0
9012,183,303347.53,9,1391,28,71,0
9013,183,179443.65,5,1313,22,51,0
9014,183,135456.05,4,1399,31,75,0
9015,183,10617.00,2,1073,4,4,0
9016,183,249746.19,5,1047,0,0,0
9017,183,234111.64,9,1194,24,29,0
9018,183,220969.21,8,1394,29,73,0
9019,183,133911.68,7,1308,22,50,0
9020,183,37600.39,3,1268,22,42,0
9021,183,71594.93,5,1212,24,33,0
9022,183,234212.82,8,1355,23,64,0
9023,183,220933.13,7,1348,26,62,0
9024,183,14213.34,2,1387,27,69,0
9025,183,91345.95,2,1131,15,15,0
9026,183,100363.88,7,1138,18,18,0
9027,183,161885.96,5,1136,16,16,0
9028,183,233531.91,9,1228,23,36,0
9029,183,105072.62,2,1161,23,23,0
9030,183,97933.61,6,1377,26,68,0
9031,183,142261.72,7,1232,25,38,0
9032,183,308309.31,8,1301,23,49,0
9033,184,202654.81,9,1390,6,6,1
9034,184,221403.87,7,1579,3,18,1
9035,184,44316.60,5,1368,3,3,0
9036,184,175624.07,5,1697,6,24,1
9037,184,225638.38,8,1352,0,0,1
9038,184,188277.86,9,1698,7,25,1
9039,184,51974.36,2,1438,12,12,0
9040,184,159138.04,9,1460,15,15,1
9041,184,74507.97,3,1585,3,19,0
9042,184,99772.09,5,1572,4,17,0
9043,184,212448.79,7,1611,5,21,0
9044,184,215287.57,5,1412,10,10,1
9045,184,166495.66,6,1408,8,8,1
9046,184,36270.16,3,1600,4,20,0
9047,184,123704.21,8,1409,9,9,1
9048,184,233784.63,8,1618,6,22,1
9049,184,157468.50,3,1365,2,2,0
9050,184,7040.05,2,1427,11,11,0
9051,184,284815.69,9,1377,5,5,1
9052,184,159292.61,8,1506,10,16,1
9053,184,41575.27,4,1457,13,13,1
9054,184,117050.62,6,1376,4,4,0
9055,184,64082.45,4,1404,7,7,0
9056,184,92225.92,5,1678,6,23,1
9057,184,73755.90,2,1352,0,0,0
9058,184,15326.13,2,1457,13,13,0
9059,185,206894.92,9,1149,7,7,0
9060,185,140068.42,6,1482,26,92,0
9061,185,304379.17,9,1358,33,64,0
9062,185,296792.11,7,1308,34,53,0
9063,185,191963.33,8,1348,34,62,0
9064,185,87376.88,6,1486,26,94,0
9065,185,211617.57,5,1366,34,68,0
9066,185,94411.81,2,1325,32,56,0
9067,185,43549.63,4,1325,32,56,0
9068,185,83358.43,5,1306,33,52,0
9069,185,31855.64,2,1483,25,93,0
9070,185,80595.86,5,1257,34,39,0
9071,185,47400.72,3,1477,25,89,0
9072,185,85184.30,4,1343,32,60,0
9073,185,112746.56,7,1181,17,17,0
9074,185,169756.52,7,1161,11,11,0
9075,185,178595.78,9,1126,0,0,0
9076,185,98191.58,3,1447,26,84,0
9077,185,225051.35,9,1271,38,46,0
9078,185,217009.12,5,1192,21,21,0
9079,185,293617.57,9,1163,12,12,0
9080,185,164281.84,7,1146,6,6,0
9081,185,143032.01,8,1420,26,78,0
9082,185,192141.75,7,1193,22,22,0
9083,185,113177.60,6,1478,26,90,0
9084,185,196277.79,9,1397,25,73,0
9085,185,229635.86,4,1383,26,70,0
9086,185,128505.94,5,1392,25,72,0
9087,185,171217.22,4,1401,26,74,0
9088,185,168768.28,5,1174,15,15,0
9089,185,143981.92,9,1243,33,33,1
9090,185,127182.33,6,1466,26,87,0
9091,185,80195.78,5,1285,35,48,0
9092,185,81814.30,5,1443,27,83,0
9093,185,75497.58,5,1185,18,18,0
9094,185,24613.53,3,1359,33,65,0
9095,185,265315.71,8,1250,34,37,0
9096,185,220653.43,7,1159,9,9,0
9097,185,18737.71,2,1262,37,42,0
9098,185,165999.29,5,1135,3,3,0
9099,185,215494.71,6,1269,38,45,0
9100,185,32032.85,4,1372,30,69,0
9101,185,191238.18,6,1362,33,66,0
9102,185,277075.00,8,1432,25,80,0
9103,185,31561.21,2,1213,27,27,0
9104,185,102410.73,3,1330,31,58,0
9105,185,127443.94,6,1440,26,82,0
9106,185,153347.94,7,1292,36,50,0
9107,185,106702.33,5,1336,31,59,0
9108,185,171236.42,9,1299,34,51,0
9109,185,125441.12,6,1207,25,25,0
9110,185,82142.10,3,1460,26,86,0
9111,185,197967.67,9,1206,24,24,0
9112,185,264659.97,9,1346,33,61,0
9113,185,132983.68,5,1240,32,32,0
9114,185,156059.59,7,1232,28,28,0
9115,185,206210.54,8,1390,25,71,0
9116,185,107270.53,9,1258,35,40,0
9117,185,159967.71,9,1362,33,66,0
9118,185,77919.97,7,1450,27,85,0
9119,185,149613.41,5,1249,33,36,0
9120,185,125004.92,4,1127,1,1,0
9121,185,183804.47,9,1247,33,34,0
9122,185,261447.25,9,1259,36,41,0
9123,185,244015.76,6,1136,4,4,0
9124,185,85640.00,6,1160,10,10,0
9125,185,234485.29,5,1315,32,55,0
9126,185,13068.18,2,1188,19,19,0
9127,185,161019.21,5,1127,1,1,0
9128,185,195477.17,4,1262,37,42,0
9129,185,224435.99,9,1176,16,16,0
9130,185,143698.29,3,1289,36,49,0
9131,185,32070.50,2,1412,27,77,0
9132,185,42508.02,3,1238,31,31,0
9133,185,76019.18,3,1251,35,38,0
9134,185,234373.41,7,1237,30,30,0
9135,185,39338.71,4,1247,33,34,0
9136,185,115624.04,7,1402,28,76,0
9137,185,90596.21,4,1152,8,8,0
9138,185,106770.24,6,1469,24,88,0
9139,185,236034.22,7,1401,26,74,0
9140,185,141013.68,6,1267,37,44,0
9141,185,151892.67,5,1481,25,91,0
9142,185,147516.43,4,1233,29,29,0
9143,185,21301.58,4,1273,38,47,0
9144,185,150659.92,9,1310,34,54,0
9145,185,128190.51,8,1434,26,81,0
9146,185,149225.10,8,1426,27,79,0
9147,185,129317.58,8,1142,5,5,0
9148,185,77112.07,5,1195,23,23,0
9149,185,251948.02,8,1348,34,62,0
9150,185,273184.38,7,1171,13,13,0
9151,185,42250.07,3,1173,14,14,0
9152,185,233339.01,9,1207,25,25,1
9153,185,53572.00,4,1190,20,20,0
9154,186,133234.95,4,1480,5,9,0
9155,186,216831.15,9,1388,4,6,1
9156,186,46679.13,4,1450,6,8,0
9157,186,79265.83,5,1504,6,12,0
9158,186,91790.16,2,1569,8,15,0
9159,186,48702.24,3,1502,5,11,0
9160,186,197882.07,8,1449,5,7,0
9161,186,162552.86,4,1357,2,2,0
9162,186,50226.78,3,1359,3,3,0
9163,186,376888.85,7,1574,7,16,0
9164,186,298463.38,8,1263,1,1,0
9165,186,169702.71,6,1559,7,14,0
9166,186,50074.01,2,1259,0,0,0
9167,186,93707.43,2,1365,4,4,0
9168,186,235465.50,9,1504,6,12,1
9169,186,152933.03,7,1481,6,10,0
9170,186,62390.61,3,1376,5,5,0
9171,187,54544.11,6,775,8,8,0
9172,187,15077.52,2,950,7,21,0
9173,187,198269.53,8,812,11,11,0
9174,187,125104.92,5,814,12,12,0
9175,187,144866.39,6,998,9,25,0
9176,187,45562.57,4,992,9,24,0
9177,187,146931.79,8,899,6,16,0
9178,187,235641.51,5,814,12,12,0
9179,187,115215.79,5,759,7,7,0
9180,187,243039.10,5,945,6,20,0
9181,187,162328.88,5,969,8,22,0
9182,187,171894.45,8,714,0,0,0
9183,187,32226.08,2,858,10,14,0
9184,187,40221.53,3,734,2,2,0
9185,187,66920.94,4,900,7,17,0
9186,187,197259.67,9,1017,10,26,1
9187,187,20706.24,3,876,9,15,0
9188,187,103856.33,5,751,5,5,1
9189,187,96653.09,3,747,4,4,0
9190,187,92768.61,5,786,10,10,0
9191,187,205273.89,6,908,7,18,0
9192,187,79202.25,6,736,3,3,0
9193,187,77262.21,7,722,1,1,1
9194,187,116070.86,2,933,7,19,0
9195,187,212583.81,9,775,8,8,1
